Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments,Sales Pressure,Flow Rate Sales,Flow Rate Flare
VRE Minerals #1,8/5/2024,0,0,0,0,0,Off,15.81,0.04,0
Moreland #1,8/4/2024,0,0,0,0,25,Off,,,
VRE Minerals #1,8/4/2024,0,0,0,0,0,Off,15.65,0.02,0
Moreland #1,8/3/2024,0,0,0,0,25,Off,,,
VRE Minerals #1,8/3/2024,0,0,0,0,0,Off,15.84,0.04,0
Moreland #1,8/2/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,8/2/2024,0,0,0,0,0,,15.71,0.09,0
Moreland #1,8/1/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,8/1/2024,0,0,0,0,0,,15.3,0.02,0
BMMP #1,7/31/2024,0,11,0,50,0,,17.94,10.69,0
Moreland #1,7/31/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,7/31/2024,0,0,0,0,0,,15.3,0,0
BMMP #1,7/30/2024,0,10,0,50,0,,17.74,10.55,0
Moreland #1,7/30/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,7/30/2024,0,0,0,0,0,Off,15.27,0.02,0
BMMP #1,7/29/2024,0,10,0,50,0,,17.67,10.45,0
Moreland #1,7/29/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,7/29/2024,0,0,0,0,0,Off,15.27,0.04,0
BMMP #1,7/28/2024,0,10,0,50,0,,16.88,10.1,0
Moreland #1,7/28/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,7/28/2024,0,0,0,0,0,Off,15.05,0.02,0
BMMP #1,7/27/2024,0,10,0,50,0,,16.64,9.73,0
Moreland #1,7/27/2024,0,0,0,0,25,Off,,,
VRE Minerals #1,7/27/2024,0,0,0,0,0,Off,15.07,0,0
BMMP #1,7/26/2024,0,10,0,50,0,,16.98,10.11,0
Moreland #1,7/26/2024,0,0,0,0,25,Off,,,
VRE Minerals #1,7/26/2024,0,0,0,0,0,Off,15.04,0.02,0
BMMP #1,7/25/2024,0,10,0,50,0,,17.4,10.27,0
Moreland #1,7/25/2024,0,0,0,0,25,Off,,,
VRE Minerals #1,7/25/2024,0,0,0,0,0,Off,15.11,0.02,0
BMMP #1,7/24/2024,0,10,0,50,0,,16.45,9.76,0
Moreland #1,7/24/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,7/24/2024,0,0,0,0,0,,14.8,0.03,0
BMMP #1,7/23/2024,0,10,0,50,0,,17.18,10.14,0
Moreland #1,7/23/2024,0,0,0,0,25,Off,906.8,1497.98,
VRE Minerals #1,7/23/2024,0,0,0,0,0,,15.04,0,0
BMMP #1,7/22/2024,0,11,0,50,0,,17.57,10.38,0
Moreland #1,7/22/2024,0,0,0,0,25,Off,906.8,1497.98,
Palm #1,7/22/2024,0,0,0,100,70,,91.6,0,164.31
VRE Minerals #1,7/22/2024,0,0,0,0,0,,15.29,0.02,0
BMMP #1,7/21/2024,0,11,0,50,0,,18.03,10.6,0
Moreland #1,7/21/2024,0,0,0,0,25,Off,906.8,1497.98,
Palm #1,7/21/2024,0,89,0,100,70,,91.67,0,163.32
VRE Minerals #1,7/21/2024,0,0,0,0,0,Off,15.33,0.02,0
BMMP #1,7/20/2024,0,10,0,50,0,,18.24,10.67,0
Moreland #1,7/20/2024,0,0,0,0,25,Off,906.8,1497.98,
Palm #1,7/20/2024,0,103,0,100,70,,87.12,143.02,16.5
VRE Minerals #1,7/20/2024,0,0,0,0,0,Off,15.33,0,0
BMMP #1,7/19/2024,0,11,0,50,0,,17.82,10.23,0
Moreland #1,7/19/2024,0,0,0,0,25,Off,906.8,1497.98,
Palm #1,7/19/2024,0,1,0,100,70,,118.31,54.86,112.32
VRE Minerals #1,7/19/2024,0,0,0,0,0,Off,15.19,0.02,0
BMMP #1,7/18/2024,0,11,0,50,0,,17.94,10.51,0
Moreland #1,7/18/2024,0,0,0,0,25,Off,,,
Palm #1,7/18/2024,0,73,0,100,70,,93.15,0.64,169.26
VRE Minerals #1,7/18/2024,0,0,0,0,0,Off,15.27,0,0
BMMP #1,7/17/2024,0,10,0,50,0,,18.01,10.63,0
Moreland #1,7/17/2024,0,0,0,0,25,Off,,,
Palm #1,7/17/2024,0,129,0,100,70,,86.91,110.98,24.42
Palm #1,7/17/2024,0,129,0,0,0,,,,
VRE Minerals #1,7/17/2024,0,0,0,0,0,Off,15.28,0.02,0
BMMP #1,7/16/2024,0,10,0,50,0,,17.37,10.19,0
Mcwf #1,7/16/2024,0,0,479,0,0,,,,
Moreland #1,7/16/2024,0,0,0,0,25,Off,,,
Palm #1,7/16/2024,0,0,0,100,70,,79.03,95.55,0.32
Palm #1,7/16/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/16/2024,0,0,0,0,0,Off,15.02,0,0
BMMP #1,7/15/2024,0,10,0,50,0,,17.56,10.32,0
Mcwf #1,7/15/2024,0,0,525,0,0,,,,
Moreland #1,7/15/2024,0,0,0,0,25,Off tbg on vacuum,906.8,1497.98,
Palm #1,7/15/2024,0,0,0,100,70,,62.21,0,9.04
Palm #1,7/15/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/15/2024,0,0,0,0,0,,15.12,0,0
BMMP #1,7/14/2024,0,10,0,50,0,,16.8,10.02,0
Mcwf #1,7/14/2024,0,0,337,0,0,,,,
Moreland #1,7/14/2024,0,0,0,0,0,Off,,,
Palm #1,7/14/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/14/2024,0,0,0,0,0,,14.86,0,0
BMMP #1,7/13/2024,0,10,0,50,0,,16.42,9.74,0
Mcwf #1,7/13/2024,0,0,209,0,0,,,,
Moreland #1,7/13/2024,0,0,0,0,25,Off tbg on vacuum,906.8,1497.98,
Palm #1,7/13/2024,0,0,0,100,70,,14.65,0,0
Palm #1,7/13/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/13/2024,0,0,0,0,0,,14.67,0,0
BMMP #1,7/12/2024,0,10,0,50,0,,16.64,9.81,0
Mcwf #1,7/12/2024,0,0,437,0,0,,,,
Moreland #1,7/12/2024,0,0,0,20,25,Off,906.8,1497.98,
Palm #1,7/12/2024,0,0,0,100,70,,14.77,0,0
Palm #1,7/12/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/12/2024,0,0,0,0,0,Off,14.79,0,0
BMMP #1,7/11/2024,0,10,0,50,0,,16.66,9.77,0
Mcwf #1,7/11/2024,0,0,356,0,0,,,,
Moreland #1,7/11/2024,0,0,0,20,25,Off,906.8,1497.98,
Palm #1,7/11/2024,0,0,0,100,70,,14.89,0,0
Palm #1,7/11/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/11/2024,0,0,0,0,0,Off,14.83,0,0
BMMP #1,7/10/2024,0,10,0,50,0,,17.32,10.08,0
Mcwf #1,7/10/2024,0,0,430,0,0,Rebuilt incoming 3” dump,,,
Moreland #1,7/10/2024,0,0,0,20,25,Stopped no fluids at surface,906.8,1497.98,
Palm #1,7/10/2024,0,0,0,100,70,,14.87,0,0
Palm #1,7/10/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/10/2024,0,0,0,0,0,Off,15.2,0.04,0
BMMP #1,7/9/2024,0,11,0,50,0,,17,9.98,0
Mcwf #1,7/9/2024,0,0,75,0,0,,,,
Moreland #1,7/9/2024,0,0,0,5,25,Turned on unit,,,
Palm #1,7/9/2024,0,0,0,100,70,,14.61,0,0
Palm #1,7/9/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/9/2024,0,0,0,0,0,Off,15,0,0
Mcwf #1,7/8/2024,0,0,188,0,0,,,,
Moreland #1,7/8/2024,0,0,0,5,25,Turned off per schedule,,,
Palm #1,7/8/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/8/2024,0,0,0,0,0,Off,15.41,0.02,0
Mcwf #1,7/7/2024,0,0,110,0,0,,,,
Moreland #1,7/7/2024,0,0,0,5,25,Started,906.8,1497.98,
Palm #1,7/7/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/7/2024,0,0,0,0,0,,15.5,0,0
Mcwf #1,7/6/2024,0,0,169,0,0,,,,
Moreland #1,7/6/2024,0,0,0,5,25,Stopped just gas on tbg,906.8,1497.98,
Palm #1,7/6/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/6/2024,0,0,0,0,0,Off,15.59,0,0
Mcwf #1,7/5/2024,0,0,212,0,0,,,,
Moreland #1,7/5/2024,0,0,0,0,25,Started tbg on vacuum,906.8,1497.98,
Palm #1,7/5/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/5/2024,0,0,0,0,0,Off,15.29,0,0
Mcwf #1,7/4/2024,0,0,225,0,0,,,,
Moreland #1,7/4/2024,0,0,0,0,25,Off tbg on vacuum,906.8,1497.98,
Palm #1,7/4/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/4/2024,0,0,0,0,0,Off,15.61,0,0
Mcwf #1,7/3/2024,0,0,121,0,0,,,,
Moreland #1,7/3/2024,0,0,0,0,25,Off,906.8,1497.98,
Palm #1,7/3/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/3/2024,0,0,0,0,0,Off,15.58,0,0
Mcwf #1,7/2/2024,0,0,392,0,0,,,,
Moreland #1,7/2/2024,2,0,0,0,25,Stopped tbg on vacuum,906.8,1497.98,
Palm #1,7/2/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/2/2024,0,0,0,0,0,Off,15.53,0,0
Mcwf #1,7/1/2024,0,0,228,0,0,,,,
Moreland #1,7/1/2024,0,0,0,5,25,Started,906.8,1497.98,
Palm #1,7/1/2024,0,0,0,0,0,,,,
VRE Minerals #1,7/1/2024,0,0,0,0,0,Off,15.59,0,0
Mcwf #1,6/30/2024,0,0,420,0,0,,,,
Moreland #1,6/30/2024,0,0,0,5,25,Off,,,
Palm #1,6/30/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/30/2024,0,0,0,0,0,Off,15.5,0.04,0
Mcwf #1,6/29/2024,0,0,208,0,0,,,,
Moreland #1,6/29/2024,2,0,0,5,25,Turned off unit,,,
Palm #1,6/29/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/29/2024,0,0,0,0,0,Off,15.24,0,0
Mcwf #1,6/28/2024,0,0,508,0,0,,,,
Moreland #1,6/28/2024,0,0,0,20,25,"Compressor online 
Turned on unit",925.21,1638.13,
Palm #1,6/28/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/28/2024,0,0,0,0,0,Off,15.36,0.04,0
Mcwf #1,6/27/2024,0,0,384,0,0,,,,
Moreland #1,6/27/2024,0,0,0,20,25,Off,969.88,1620.76,
Palm #1,6/27/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/27/2024,0,0,0,0,0,Off,15.42,0,0
Mcwf #1,6/26/2024,0,0,345,0,0,,,,
Moreland #1,6/26/2024,7,0,13,20,25,Stopped,956.52,1605.97,
Palm #1,6/26/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/26/2024,0,0,0,0,0,Off,15.41,0,0
Mcwf #1,6/25/2024,0,0,258,0,0,"Outgoing dump valve rebuilt, air compressor not working,replaced.",,,
Moreland #1,6/25/2024,0,0,0,0,25,Started,932.16,1656.28,
Palm #1,6/25/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/25/2024,0,0,0,0,0,Off,15.42,0,0
Mcwf #1,6/24/2024,0,0,150,0,0,,,,
Moreland #1,6/24/2024,0,0,0,0,25,Off,,,
Palm #1,6/24/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/24/2024,0,0,0,0,0,Off,15.49,0,0
Mcwf #1,6/23/2024,0,0,306,0,0,,,,
Moreland #1,6/23/2024,0,0,0,0,25,Off,,,
Palm #1,6/23/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/23/2024,0,0,0,0,0,Off,15.43,0,0
Mcwf #1,6/22/2024,0,0,408,0,0,,,,
Moreland #1,6/22/2024,0,0,0,0,25,Off,,,
Palm #1,6/22/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/22/2024,0,0,0,0,0,Off,15.09,0,0
Mcwf #1,6/21/2024,0,0,341,0,0,,,,
Moreland #1,6/21/2024,0,0,0,0,25,Off,,,
Palm #1,6/21/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/21/2024,0,0,0,0,0,Off,14.59,0.02,0
Kleimann #3 RE,6/20/2024,0,0,0,0,0,,,,
Mcwf #1,6/20/2024,0,0,50,0,0,,,,
Moreland #1,6/20/2024,0,0,0,0,25,Off,,,
Palm #1,6/20/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/20/2024,0,0,0,0,0,Off,14.03,0,0
Mcwf #1,6/19/2024,0,0,516,0,0,,,,
Moreland #1,6/19/2024,0,0,0,0,25,Off,,,
Palm #1,6/19/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/19/2024,0,0,0,0,0,Off,14.13,0,0
Mcwf #1,6/18/2024,0,0,461,0,0,,,,
Moreland #1,6/18/2024,0,0,0,0,25,,,,
Palm #1,6/18/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/18/2024,0,0,0,0,0,Off,14.9,0,0
Mcwf #1,6/17/2024,0,0,320,0,0,,,,
Moreland #1,6/17/2024,0,0,0,0,25,Off,,,
Palm #1,6/17/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/17/2024,0,0,0,0,0,Off,14.94,0,0
Mcwf #1,6/16/2024,0,0,333,0,0,,,,
Moreland #1,6/16/2024,0,0,0,0,25,Off,,,
Palm #1,6/16/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/16/2024,0,0,0,0,0,Off,15.09,0,0
Mcwf #1,6/15/2024,0,0,161,0,0,,,,
Moreland #1,6/15/2024,0,0,0,0,25,Off,,,
Palm #1,6/15/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/15/2024,0,0,0,0,0,Off,15.28,0,0
Mcwf #1,6/14/2024,0,0,331,0,0,,,,
Moreland #1,6/14/2024,0,0,0,0,25,Off,,,
Palm #1,6/14/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/14/2024,0,0,0,0,0,Off,15.35,0,0
Mcwf #1,6/13/2024,0,0,490,0,0,,,,
Moreland #1,6/13/2024,0,0,0,0,25,Off,,,
Palm #1,6/13/2024,0,0,0,0,0,,,,
Thalmann #1,6/13/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/13/2024,0,0,0,0,0,Off,15.42,0,0
Mcwf #1,6/12/2024,0,0,298,0,0,,,,
Moreland #1,6/12/2024,0,0,0,0,25,Off,,,
Palm #1,6/12/2024,0,0,0,0,0,,,,
Thalmann #1,6/12/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/12/2024,0,0,0,0,0,Off,15.23,0.02,0
Mcwf #1,6/11/2024,0,0,301,0,0,,,,
Moreland #1,6/11/2024,0,0,0,0,25,Off,,,
Palm #1,6/11/2024,0,0,0,0,0,,,,
Thalmann #1,6/11/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/11/2024,0,0,0,0,0,Off,15.38,0,0
Mcwf #1,6/10/2024,0,0,251,0,0,,,,
Moreland #1,6/10/2024,0,0,0,0,25,Off,,,
Palm #1,6/10/2024,0,0,0,0,0,,,,
Thalmann #1,6/10/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/10/2024,0,0,0,0,0,Off,14.9,0,0
Mcwf #1,6/9/2024,0,0,347,0,0,,,,
Moreland #1,6/9/2024,0,0,0,0,25,Off,,,
Palm #1,6/9/2024,0,0,0,0,0,,,,
Thalmann #1,6/9/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/9/2024,0,0,0,0,0,,15.08,0,0
Mcwf #1,6/8/2024,0,0,426,0,0,,,,
Moreland #1,6/8/2024,0,0,0,0,25,Off,,,
Palm #1,6/8/2024,0,0,0,0,0,,,,
Thalmann #1,6/8/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/8/2024,0,0,0,0,0,,15.28,0,0
Mcwf #1,6/7/2024,0,0,342,0,0,,,,
Moreland #1,6/7/2024,0,0,0,0,25,Off,,,
Palm #1,6/7/2024,0,0,0,0,0,,,,
Thalmann #1,6/7/2024,0,0,0,0,0,,,,
VRE Minerals #1,6/7/2024,0,0,0,0,0,Off,15.13,0,0
Mcwf #1,6/6/2024,0,0,383,0,0,,,,
Moreland #1,6/6/2024,0,0,0,0,25,Off,,,
Palm #1,6/6/2024,0,0,0,0,0,,,,
Thalmann #1,6/6/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/6/2024,0,0,0,0,0,Off,14.95,0,0
Mcwf #1,6/5/2024,0,0,267,0,0,,,,
Moreland #1,6/5/2024,0,0,0,0,25,Off,,,
Palm #1,6/5/2024,0,0,0,0,0,,,,
Thalmann #1,6/5/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/5/2024,0,0,0,0,0,Off,14.96,0,0
Mcwf #1,6/4/2024,0,0,454,0,0,,,,
Moreland #1,6/4/2024,0,0,0,0,25,Off,,,
Palm #1,6/4/2024,0,0,0,0,0,,,,
Thalmann #1,6/4/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/4/2024,0,0,0,0,0,Off,15.3,0,0
Mcwf #1,6/3/2024,0,0,285,0,0,,,,
Moreland #1,6/3/2024,0,0,0,0,25,Off,,,
Palm #1,6/3/2024,0,0,0,0,0,,,,
Thalmann #1,6/3/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/3/2024,0,0,0,0,0,Off,15.13,0,0
Mcwf #1,6/2/2024,0,0,361,0,0,,,,
Moreland #1,6/2/2024,0,0,0,0,25,Off,,,
Palm #1,6/2/2024,0,0,0,0,0,,,,
Thalmann #1,6/2/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/2/2024,0,0,0,0,0,Off,15.16,0,0
Mcwf #1,6/1/2024,0,0,243,0,0,,,,
Moreland #1,6/1/2024,0,0,0,0,25,Off,,,
Palm #1,6/1/2024,0,0,0,0,0,,,,
Thalmann #1,6/1/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,6/1/2024,0,0,0,0,0,Off,,,
Mcwf #1,5/31/2024,0,0,382,0,0,Replaced 2” hose.,,,
Moreland #1,5/31/2024,0,0,0,0,25,Off,,,
Palm #1,5/31/2024,0,0,0,0,0,,,,
Thalmann #1,5/31/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/31/2024,0,0,0,0,0,Off,14.13,0,0
Mcwf #1,5/30/2024,0,0,363,0,0,,,,
Moreland #1,5/30/2024,0,0,0,0,25,Off,,,
Palm #1,5/30/2024,0,0,0,0,0,,,,
Thalmann #1,5/30/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/30/2024,0,0,0,0,0,,14.25,0,0
Mcwf #1,5/29/2024,0,0,328,0,0,,,,
Moreland #1,5/29/2024,0,0,0,0,25,Off,,,
Palm #1,5/29/2024,0,0,0,0,0,,,,
Thalmann #1,5/29/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/29/2024,0,0,0,0,0,Off,14.4,0.03,0
Mcwf #1,5/28/2024,0,0,421,0,0,,,,
Moreland #1,5/28/2024,0,0,0,0,25,Off,,,
Palm #1,5/28/2024,0,0,0,0,0,,,,
Thalmann #1,5/28/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/28/2024,0,0,0,0,0,Off,14.17,0,0
Mcwf #1,5/27/2024,0,0,205,0,0,,,,
Moreland #1,5/27/2024,0,0,0,0,25,Off,,,
Palm #1,5/27/2024,0,0,0,0,0,,,,
Thalmann #1,5/27/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/27/2024,0,0,0,0,0,Off,14.23,0,0
Mcwf #1,5/26/2024,0,0,264,0,0,,,,
Moreland #1,5/26/2024,0,0,0,0,25,Off,,,
Palm #1,5/26/2024,0,0,0,0,0,,,,
Thalmann #1,5/26/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/26/2024,0,0,0,0,0,Off,14.06,0,0
Mcwf #1,5/25/2024,0,0,513,0,0,,,,
Moreland #1,5/25/2024,0,0,0,0,25,Off,,,
Palm #1,5/25/2024,0,0,0,0,0,,,,
Thalmann #1,5/25/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/25/2024,0,0,0,0,0,Off,14.29,0,0
Mcwf #1,5/24/2024,0,0,356,0,0,,,,
Moreland #1,5/24/2024,0,0,0,0,25,Off,,,
Palm #1,5/24/2024,0,0,0,0,0,,,,
Thalmann #1,5/24/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/24/2024,0,0,0,0,0,Off,14.33,0,0
Mcwf #1,5/23/2024,0,0,439,0,0,,,,
Moreland #1,5/23/2024,0,0,0,0,25,Off,,,
Palm #1,5/23/2024,0,0,0,0,0,,,,
Thalmann #1,5/23/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/23/2024,0,0,0,0,0,Off,14.47,0,0
Mcwf #1,5/22/2024,0,0,641,0,0,,,,
Moreland #1,5/22/2024,0,0,0,0,25,Off,,,
Palm #1,5/22/2024,0,0,0,0,0,,,,
Thalmann #1,5/22/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/22/2024,0,0,0,0,0,Off,14.19,0,0
Mcwf #1,5/21/2024,0,0,64,0,0,,,,
Moreland #1,5/21/2024,0,0,0,0,25,Off,,,
Palm #1,5/21/2024,0,0,0,0,0,,,,
Thalmann #1,5/21/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/21/2024,0,0,0,0,0,,14.17,0,0
Mcwf #1,5/20/2024,0,0,304,0,0,,,,
Moreland #1,5/20/2024,0,0,0,0,25,Off,,,
Palm #1,5/20/2024,0,0,0,0,0,,,,
Thalmann #1,5/20/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/20/2024,0,0,0,0,0,Off,14.19,0,0
Mcwf #1,5/19/2024,0,0,330,0,0,,,,
Moreland #1,5/19/2024,0,0,0,0,25,Off,,,
Palm #1,5/19/2024,0,0,0,0,0,,,,
Thalmann #1,5/19/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/19/2024,0,0,0,0,0,Off,14.38,0,0
Mcwf #1,5/18/2024,0,0,507,0,0,,,,
Moreland #1,5/18/2024,0,0,0,0,25,Off,,,
Palm #1,5/18/2024,0,0,0,0,0,,,,
Thalmann #1,5/18/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/18/2024,0,0,0,0,0,Off,14.58,0,0
Mcwf #1,5/17/2024,0,0,313,0,0,,,,
Moreland #1,5/17/2024,0,0,0,0,25,Off,,,
Palm #1,5/17/2024,0,0,0,0,0,,,,
Thalmann #1,5/17/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/17/2024,0,0,0,0,0,Off,14.23,0,0
Mcwf #1,5/16/2024,0,0,334,0,0,,,,
Moreland #1,5/16/2024,0,0,0,0,25,"Off, may be plugged off again",,,
Palm #1,5/16/2024,0,0,0,0,0,,,,
Thalmann #1,5/16/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/16/2024,0,0,0,0,0,Unit on per schedule,14.38,0,0
Mcwf #1,5/15/2024,0,0,448,0,0,,,,
Moreland #1,5/15/2024,0,0,0,0,25,Off,,,
Palm #1,5/15/2024,0,0,0,0,0,,,,
Thalmann #1,5/15/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/15/2024,0,0,0,0,0,Off,14.27,0,0
Mcwf #1,5/14/2024,0,0,174,0,0,,,,
Moreland #1,5/14/2024,0,0,0,0,25,Off,,,
Palm #1,5/14/2024,0,0,0,0,0,,,,
Thalmann #1,5/14/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/14/2024,0,0,0,0,0,Off,14.37,0,0
Mcwf #1,5/13/2024,0,0,202,0,0,,,,
Moreland #1,5/13/2024,0,0,0,0,25,Off no pump action,,,
Palm #1,5/13/2024,0,0,0,0,0,,,,
Thalmann #1,5/13/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/13/2024,0,0,0,0,0,Off,13.95,0,0
Mcwf #1,5/12/2024,0,0,535,0,0,,,,
Moreland #1,5/12/2024,0,0,0,0,25,Off no pump action,,,
Palm #1,5/12/2024,0,0,0,0,0,,,,
Thalmann #1,5/12/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/12/2024,0,0,0,0,0,,14.04,0,0
Mcwf #1,5/11/2024,0,0,509,0,0,,,,
Moreland #1,5/11/2024,0,0,0,0,25,Off no pump action,,,
Palm #1,5/11/2024,0,0,0,0,0,,,,
Thalmann #1,5/11/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/11/2024,0,0,0,0,0,,14,0,0
Mcwf #1,5/10/2024,0,0,0,0,0,,,,
Moreland #1,5/10/2024,0,0,0,0,25,Off tbg on vacuum,,,
Palm #1,5/10/2024,0,0,0,0,0,,,,
Thalmann #1,5/10/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/10/2024,0,0,0,0,0,Off,14.19,0,0
Mcwf #1,5/9/2024,0,0,220,0,0,,,,
Moreland #1,5/9/2024,0,0,0,0,25,Started tbg on vacuum turned off,,,
Palm #1,5/9/2024,0,0,0,0,0,,,,
Thalmann #1,5/9/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/9/2024,0,0,0,0,0,Off,14.96,0,0
Mcwf #1,5/8/2024,0,0,308,0,0,,,,
Moreland #1,5/8/2024,0,0,0,25,25,Off,,,
Palm #1,5/8/2024,0,0,0,0,0,,,,
Thalmann #1,5/8/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/8/2024,0,0,0,0,0,Off,14.62,0,0
Mcwf #1,5/7/2024,0,0,520,0,0,,,,
Moreland #1,5/7/2024,0,0,0,25,25,Turned off unit,,,
Palm #1,5/7/2024,0,0,0,0,0,,,,
Thalmann #1,5/7/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/7/2024,0,0,0,0,0,Off,14.28,0,0
Mcwf #1,5/6/2024,0,0,302,0,0,,,,
Moreland #1,5/6/2024,0,0,0,25,25,Turned on per schedule,,,
Palm #1,5/6/2024,0,0,0,0,0,,,,
Thalmann #1,5/6/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/6/2024,0,0,0,0,0,Off,14.3,0,0
Mcwf #1,5/5/2024,0,0,279,0,0,,,,
Moreland #1,5/5/2024,0,0,0,25,25,Off,,,
Palm #1,5/5/2024,0,0,0,0,0,,,,
Thalmann #1,5/5/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/5/2024,0,0,0,0,0,Off,13.9,,
Mcwf #1,5/4/2024,0,0,452,0,0,,,,
Moreland #1,5/4/2024,0,0,0,25,25,Stopped no fluids at pumping tee,,,
Palm #1,5/4/2024,0,0,0,0,0,,,,
Thalmann #1,5/4/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/4/2024,0,0,0,0,0,,14.04,,
Mcwf #1,5/3/2024,0,0,346,0,0,,,,
Moreland #1,5/3/2024,0,0,0,25,25,Started,,,
Palm #1,5/3/2024,0,0,0,0,0,,,,
Thalmann #1,5/3/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/3/2024,0,0,0,0,0,Off,14.73,,
Mcwf #1,5/2/2024,0,0,334,0,0,,,,
Moreland #1,5/2/2024,0,0,0,25,25,Off,,,
Palm #1,5/2/2024,0,0,0,0,0,,,,
Thalmann #1,5/2/2024,0,0,0,0,0,,,,
VRE Minerals #1,5/2/2024,0,0,0,0,0,,14.65,0,0
Mcwf #1,5/1/2024,0,0,320,0,0,,,,
Moreland #1,5/1/2024,0,0,0,25,25,"Stopped, no fluids at surface",,,
Palm #1,5/1/2024,0,0,0,0,0,,,,
Thalmann #1,5/1/2024,0,0,0,0,0,Off,,,
VRE Minerals #1,5/1/2024,0,0,0,0,0,Off,14.22,,
